Height,Weight,shirt_size,trouser_size
156.211235797184,57.1926615046255,S,30
158.773402195,59.9295121600092,S,30
167.176695123115,62.9179793186515,S,32
159.256165282831,57.4428324727685,S,30
157.491447189479,62.1309447542157,M,32
162.959035182217,59.2500920012576,S,30
155.004071447044,54.9097062507472,XS,28
159.367358826062,61.3949992163554,M,32
159.419858764082,61.0621368503535,M,32
166.493983290936,68.0704117058348,M,34
160.312779445375,57.8366704165383,S,30
161.896513007324,61.7810556880215,M,32
171.403510614016,77.3905434612161,L,36
151.795877480526,43.3181860723395,XS,28
162.628477790407,62.9932269270306,M,32
162.388265356092,59.3919110809138,S,30
173.385113006783,78.6508989051209,L,36
153.10170589402,41.7476746593053,XS,28
160.625852768186,49.5312710717811,XS,28
165.962901382148,73.2241083914965,L,36
157.656107460412,60.1711112003925,M,32
167.608530141245,75.6791555024937,L,36
161.544385293429,64.7197879961817,M,32
148.897858859754,47.9367619240974,XS,28
158.373109900238,67.030298541965,M,34
157.643740546473,61.4861586096943,M,32
165.437816045803,74.1127462066567,L,36
162.002344360718,57.1367013406744,S,30
156.453079208375,57.012180584744,S,30
160.377428607813,61.121368145064,M,32
155.924732719445,63.1968428927381,M,32
158.506315466497,60.2640834398872,M,32
160.273102042593,58.0130912023616,S,30
165.829232584951,65.9836819811797,M,32
172.296962254464,81.7780251928635,XL,38
154.688801531188,53.1016583705741,XS,28
157.510125273134,55.659995072059,S,30
172.735465993621,72.8010040435449,L,34
163.623406979873,72.5525437075597,XL,34
164.444691102101,66.2457492042783,M,34
155.390639813362,53.9893320158828,XS,28
175.58718933302,78.80863152323,L,36
151.794708156497,48.1630998165809,XS,28
162.262596118942,60.4521423995359,M,32
161.541187202939,56.6216853064524,S,30
168.91072175872,74.4854209901028,L,36
163.568991036268,67.2990161642077,M,34
171.591982227621,70.0513773571914,L,34
161.258598175384,69.3720353547544,M,34
157.985275785724,60.9703711272853,M,32
165.933041293434,63.0698972506116,M,32
169.586037779963,69.3743585747792,M,34
162.872796535467,65.5248838410231,M,32
169.033290479608,70.733275097663,L,34
162.03061842405,62.3295182214426,M,32
168.106745640235,66.2596124332788,M,34
165.187723575518,66.0911041478112,M,34
148.334154143342,52.1243086683907,XS,28
159.398368218046,65.1716779550319,M,32
154.982960667208,55.5882127697239,S,30
153.442951810229,48.3720914176603,XS,28
165.704871644042,61.5289439261198,S,32
168.182748765652,64.8257963761948,M,32
160.971534986266,59.1499106261708,S,30
167.356956610327,62.0525468604571,S,32
157.705124212122,51.1416406011702,XS,28
162.371183837421,66.5895997496174,M,34
149.305664386305,41.1746818878423,XS,28
166.632047306532,69.3059743727628,M,34
168.377921643097,63.4753894694084,M,32
166.167419281581,64.7397282897466,M,32
173.042621462282,70.5022611150008,L,34
171.193584359657,73.204013534234,L,36
173.486120082085,76.5604050806536,L,36
174.806436728553,85.589119120048,XL,38
162.97741496792,63.3417188711818,M,32
169.130309208846,65.3165292509843,M,32
173.222400681827,78.1907672452468,L,36
172.492889932385,74.5683755550304,L,36
176.224526619252,80.6033182399657,XL,38
163.972778294838,66.3767921157507,M,34
165.093928883197,56.1857285196729,S,30
154.260700371215,58.935956749145,S,30
169.334430230156,73.043974276898,L,36
166.181866011114,64.6146893482361,M,32
165.243065802791,67.4970930602391,M,34
168.262721270073,75.1223448949342,L,36
165.934841012245,60.642381368188,S,32
161.954006629071,53.320641019996,XS,28
169.203907410582,67.4527374667635,M,34
164.351809715533,66.6094010500817,M,34
154.129347873967,51.5471294750027,XS,28
162.013670069393,63.6891888990377,M,32
154.580216981599,53.3861871456277,XS,28
164.744332028894,63.8588762491242,M,32
167.132071181849,68.7450184401324,M,34
159.087833498983,57.8496108261345,S,30
161.002117193976,51.9383527278555,XS,28
158.936669242424,54.6956859062811,XS,28
179.487322889988,73.6096151761329,L,36
159.312227873842,54.1981283205139,XS,28
171.175491928184,75.971319626285,L,36
151.281505193762,50.3116198021193,XS,28
161.767621293808,59.1196159858345,S,30
161.903235387908,63.7088327558908,M,32
168.191979765527,64.8829639596118,M,32
156.238913396562,61.2583164789825,M,32
159.463862050806,61.5201343877838,M,32
157.341629163449,50.1931943883048,XS,28
168.16026794189,62.216891975488,S,32
162.013571313722,60.8849153815518,M,32
160.345229190018,61.9574015645294,M,32
162.279186758606,65.4877840076973,M,32
169.766565138311,69.3632073519192,M,34
167.780900481625,68.4904290960049,M,34
163.232231272265,73.8466474301639,XL,36
156.18366949686,54.1272881389573,XS,28
169.74881746065,75.0026768724349,L,36
152.673968168554,55.5032359631754,S,30
165.549834580342,61.0858012340006,S,32
158.645330713201,61.733379185181,M,32
155.864693122371,52.2428001033781,XS,28
161.603878528211,62.5524384317712,M,32
154.361018134281,46.8445067672144,XS,28
163.937314723026,73.6694476363449,XL,36
166.619378465698,65.8073107606216,M,32
171.493276672817,76.7971595758893,L,36
157.051857245054,65.7312683104468,M,32
146.443407970775,44.8496903329034,XS,28
168.053844369465,71.7457149462101,L,34
166.858501426867,79.2853727770062,L,36
148.952937603909,41.3386982485218,XS,28
168.186286075735,79.4153380941667,L,36
149.864424569695,46.4835024652917,XS,28
172.631775665129,66.8159360453949,M,34
173.375921593102,75.2263187865941,L,36
162.896792621105,68.2738946346706,M,34
165.242921398459,64.0290923102924,M,32
152.942024240438,49.7421747559063,XS,28
155.245095730566,56.0554276669145,S,30
175.563001233716,76.5955421933068,L,36
169.519301759451,69.3708288664893,M,34
156.749157581103,58.865868169174,S,30
168.068036493248,78.0209982211294,L,36
142.439897320537,42.8591705627636,XS,28
172.617926444001,79.5389222467551,L,36
160.908969352617,63.1505075244024,M,32
156.083716703115,45.7302365164012,XS,28
174.003823499289,80.2426570335024,XL,38
156.12897309821,55.7321680142542,S,30
173.913077118207,78.2797090022599,L,36
166.123685347471,66.6555207182175,M,34
142.5166113243,36.5283350050964,XS,28
171.359498190678,79.7583741956901,L,36
162.348156894627,66.0540132171097,M,34
164.608982008321,62.8157868747661,M,32
155.510123312235,59.2114691465045,S,30
161.473067641769,63.1353591846253,M,32
148.599705044902,46.3228383904075,XS,28
173.126804099075,71.7111640216396,L,34
161.940300265437,67.5300162280782,M,34
168.655204916507,67.4188094126014,M,34
151.301754417228,59.0210488540417,S,30
162.714230919301,62.5043840376385,M,32
157.030309042068,68.7744119287742,M,34
172.119300977308,69.8721094143455,M,34
151.258946478741,60.3224692232902,M,32
159.175653505151,56.2608200690132,S,30
167.49214201295,64.790920659523,M,32
154.39868414273,60.4345743528308,M,32
171.151486186954,72.0383485472736,L,34
159.54769579263,51.8609494133809,XS,28
160.951050443574,58.0766656428567,S,30
171.087202142088,74.2381249749342,L,36
158.916955215733,58.4549436521815,S,30
160.20077423425,64.0539842008007,M,32
158.075967782412,53.9106363277267,XS,28
154.125820544776,54.8630151882716,XS,28
157.83735055634,53.2005511063472,XS,28
153.678449408509,53.3756126238041,XS,28
157.947315150731,59.7195231925213,S,30
163.80301410513,64.3765535600336,M,32
165.781766406955,67.2228244856078,M,34
169.643607849114,69.1322737531892,M,34
152.12414741266,49.2716936446182,XS,28
168.164758155753,76.6977622270313,L,36
172.471720694882,68.3674041695141,M,34
150.080137961267,45.8296445805325,XS,28
175.588055306588,74.7606174337399,L,36
169.702201615009,63.4060270312375,M,32
162.9420229673,65.7641023250028,M,32
160.688717498477,62.3076208674339,M,32
159.048932610463,62.6331093031367,M,32
164.403028710464,71.6547810795657,XL,34
161.138910132305,63.5679374427952,M,32
161.043407863426,53.6470913577946,XS,28
163.311489457069,54.4835753710254,XS,28
153.076033108386,48.1434682874561,XS,28
164.90600638004,55.5585768582032,S,30
168.954055661237,64.8973116335232,M,32
163.395463823908,63.5851015907986,M,32
165.96624371033,67.4588371283289,M,34
158.095209431592,60.4749634013126,M,32
153.991041643291,58.3398149467248,S,30
163.752334048799,61.3229040909885,M,32
168.693043344483,68.4732048720376,M,34
175.196476912264,75.8496272316387,L,36
157.439943853156,53.3607688687198,XS,28
157.8885571898,53.7562361017746,XS,28
155.982897863483,63.4574383861823,M,32
164.457755858828,56.4933802293825,S,30
162.163912006035,63.5066167137339,M,32
168.295975398285,72.8151475769878,L,34
164.095636176477,68.5064408112467,M,34
163.600878138487,61.7996685746526,M,32
172.274776108432,69.5218515250854,M,34
161.88143159259,65.6699872179903,M,32
175.950824731247,76.285892479912,L,36
171.814588188444,66.1826870070609,M,34
153.843948582107,50.11770594639,XS,28
152.494710657784,53.3450835067614,XS,28
151.451575550043,48.7483180603557,XS,28
173.566956672444,79.4396240625139,L,36
166.847287076176,72.0488799796847,L,34
173.146683689028,74.8251495616917,L,36
171.496733519375,68.8390785267351,M,34
161.195054367457,57.465500371726,S,30
161.907321205185,57.2859309552827,S,30
170.367098336276,72.7832629906935,L,34
159.244492425628,57.4668016507396,S,30
170.776021020718,69.5930357331597,M,34
159.520212873255,57.1573845020817,S,30
157.77848101834,62.2700977290101,M,32
146.830600036438,48.8541381142007,XS,28
161.071189323221,54.9757356018309,XS,28
158.459256740216,62.3841726681827,M,32
157.607366270797,57.6293314610976,S,30
161.996321581097,67.991150813963,M,34
174.542245908396,75.6591346173143,L,36
165.298039429956,67.4641686425271,M,34
156.363947164251,52.9009826887797,XS,28
156.766066664931,55.159739448991,S,30
163.884888998397,66.6893685882796,M,34
154.358488583929,49.8213594425086,XS,28
165.747013825744,63.7321193268446,M,32
160.666852411344,61.6275780992257,M,32
165.207241851226,64.8202264096959,M,32
162.011030825636,63.2037530007268,M,32
159.816925716288,59.6807664507826,S,30
160.710165056685,67.6408757707388,M,34
163.637819249875,62.1316495347437,M,32
165.493902883689,62.5077743204462,S,32
163.176751300079,62.7800795084504,M,32
157.209887556839,53.3633311219301,XS,28
159.400135246084,55.5719688353806,S,30
171.986528114982,65.9561079695646,M,32
168.386556158705,76.2685509660868,L,36
148.787042596986,49.4649466307869,XS,28
156.595500599241,58.5261780532886,S,30
148.516298451823,46.7408198429627,XS,28
164.98911566767,65.661564895592,M,32
147.185611394887,41.4896055746683,XS,28
173.003003356588,70.2096381681811,L,34
152.765426795059,48.6096632184382,XS,28
166.732259270593,70.7199928925677,L,34
162.109721158143,63.0019839865303,M,32
171.568524795539,68.4415304835175,M,34
171.323719808256,76.437993520531,L,36
165.008932426711,57.0709778867054,S,30
157.85921121819,59.4727026836527,S,30
164.087450678617,76.615269313017,XL,36
165.390107002048,64.8509166046972,M,32
163.348693329198,72.0055206902271,XL,34
159.154733654446,56.3620769643266,S,30
162.466596178761,50.1586577936508,XS,28
164.933993110609,58.6128654478962,S,30
169.393496293798,71.5740167695372,L,34
172.776597170547,73.7778855863673,L,36
159.772931154625,62.1610617708812,M,32
161.711126388312,55.4054702427667,S,30
148.2771029727,43.8075579444709,XS,28
158.099377222174,51.387726824756,XS,28
170.884213919999,70.5982396651506,L,34
157.286192081614,61.0907351662311,M,32
156.582468585637,60.9971348495791,M,32
160.356141963826,59.2004403527188,S,30
166.822897340321,66.4572955500995,M,34
157.041286503044,58.8242191817096,S,30
156.632745115978,54.7059889966996,XS,28
166.873244815984,66.0544185504335,M,34
150.531605706301,53.3130409479381,XS,28
163.882392694316,60.4612001203133,M,32
162.320343292759,76.6929404488469,XL,36
153.960540337988,59.1347942647244,S,30
167.486141174177,71.2866836189309,L,34
150.570321088353,39.4129317656698,XS,28
169.67832800487,68.9767224106293,M,34
162.027942732257,55.3931983363534,S,30
166.83236440447,62.1725985526528,S,32
171.22918147804,66.2652736789412,M,34
164.50424254108,68.2931178298217,M,34
168.462872540484,67.5572957536502,M,34
161.78608085976,54.8690176927852,XS,28
156.845788584909,64.0859723087901,M,32
158.355303624636,58.3919823368063,S,30
168.624085639139,56.3713033461728,S,30
156.452504770195,63.6737940114594,M,32
172.572011755302,64.8464094956159,M,32
164.377280251684,66.3103846240271,M,34
163.844360938825,64.8833681314561,M,32
159.483724177062,58.9995846772668,S,30
175.886779791463,76.302347884585,L,36
154.811886653857,52.068461173999,XS,28
167.07470623038,76.0611332266426,L,36
178.013159665601,75.1925457324519,L,36
163.573691543452,64.287826652168,M,32
158.158632379509,58.672873569295,S,30
165.967488348129,74.4028846956614,L,36
167.33523555236,59.7659363726972,S,30
154.128184807975,54.0662150171918,XS,28
163.543136120033,60.3799956319619,M,32
172.870643837739,68.4831740110156,M,34
162.53381784053,64.1777126439022,M,32
162.819113104786,64.294420740717,M,32
164.46247894373,67.7355680081289,M,34
160.405138554918,54.0641722853724,XS,28
154.784294164172,61.5077865931841,M,32
156.703616299562,55.6768279843797,S,30
166.999185722977,63.4295626955221,M,32
174.418427398071,76.4487392824613,L,36
156.6812793818,57.1559198044164,S,30
163.511528165577,61.5179378967196,M,32
153.527224387769,49.7537470625924,XS,28
166.640129986959,70.7798960534354,L,34
159.472061917086,49.4549952274181,XS,28
155.195310844688,52.1430376848317,XS,28
165.151597607388,71.0940563846932,L,34
146.002735907699,39.6877446814995,XS,28
151.199080284342,55.8120769736579,S,30
157.978537213289,54.4347588733051,XS,28
152.395087463029,51.6845351434779,XS,28
157.518134488042,54.9932383452404,XS,28
158.979958173349,54.2231108191363,XS,28
174.298209949888,73.1872308959232,L,36
154.569950417188,63.8709762483997,M,32
157.850486184446,58.4988516241185,S,30
150.321597326375,48.4311466083554,XS,28
155.831829172681,55.3229577226746,S,30
174.253742537868,81.2754873029499,XL,38
164.6718813922,58.2160801800713,S,30
160.053672471908,55.2418658998905,S,30
151.987788502089,58.0360749977932,S,30
157.385500562368,60.4977247965909,M,32
155.564402955299,46.682796659132,XS,28
156.817155014313,57.6790236330331,S,30
159.051912437524,53.8487041341145,XS,28
166.3212841248,65.6089220285524,M,32
158.01807979049,52.0953869738402,XS,28
152.396263944377,43.9333281499744,XS,28
166.450146729147,71.9391594428144,L,34
163.186546766976,65.7835474764053,M,32
162.790345223223,63.7433595860566,M,32
158.761422075927,64.7002004627598,M,32
159.114533411795,64.8125721704956,M,32
169.277372177731,66.0158657417574,M,34
173.032168113012,74.0918181860063,L,36
157.500515958817,62.1408432068238,M,32
166.607650000716,68.4629331456081,M,34
161.487935470597,63.848035789722,M,32
166.530931864121,64.0888230109707,M,32
144.164313225352,40.3174583218648,XS,28
147.442905376536,41.8782578412454,XS,28
174.220293600887,77.6437657492095,L,36
161.800894874776,69.3564678815428,M,34
160.47427075628,63.0729212134549,M,32
171.785604533096,74.7826267801781,L,36
169.011639369159,72.5711071181807,L,34
158.067518351545,61.9975162385751,M,32
153.869721933278,44.4418346780037,XS,28
160.909868416161,61.771027920122,M,32
170.305080576424,72.9095146151089,L,34
171.497479375084,77.2607286975639,L,36
166.755336737604,72.343462607688,L,34
159.064585315392,64.8395373197199,M,32
161.291151965216,62.2322328672238,M,32
167.312436605615,70.9564754131993,L,34
164.711973670336,65.728604086548,M,32
153.054033008815,49.940996218565,XS,28
180.167773279254,79.8115084813986,XL,36
151.54742518677,48.6805121667797,XS,28
157.977606750487,62.2709363568589,M,32
168.42511638381,66.9440557158313,M,34
166.824687915738,67.2641341760037,M,34
149.500330236785,44.7012031858229,XS,28
161.773361038136,60.3146318983673,M,32
160.443515769525,59.3030413233078,S,30
153.918226823252,48.5205965283729,XS,28
159.575704627453,50.6277118648168,XS,28
159.292677031246,54.3356871002986,XS,28
158.000795578858,55.754567865182,S,30
162.197028985545,56.881216800295,S,30
154.884143027834,56.7463258740604,S,30
169.418189888883,61.6231983000438,S,32
153.170745413235,61.0965121845633,M,32
158.901116572775,58.7125997159398,S,30
160.040490509869,63.2277188347846,M,32
155.953984050143,53.6341763180815,XS,28
162.594680159548,55.2532763084502,S,30
157.73424409134,49.5998459718294,XS,28
165.74436890749,67.8261190423415,M,34
172.821964014391,73.4283079429704,L,36
166.638161436061,61.7537153733215,S,32
165.544070425488,63.4983141700292,M,32
161.838563740851,65.4337261368985,M,32
165.016420088419,61.1101668361572,S,32
158.969618013203,60.2062888637274,M,32
167.827630018546,73.9127913421799,L,36
154.093729080665,55.1559564182205,S,30
164.710476247007,67.8883746126438,M,34
158.295840084412,59.9279355079749,S,30
161.353439580481,66.6902031707064,M,34
155.159399273482,57.6817417398141,S,30
162.994533123542,57.7024876744986,S,30
168.304278713415,69.7447695229823,M,34
145.308183978273,45.1300560977933,XS,28
160.840042467055,59.3639055528766,S,30
149.810658594958,48.0679425180903,XS,28
163.559981373555,69.0473173194601,M,34
168.555387042427,69.2893915558407,M,34
163.92410202834,59.2709845436214,S,30
169.151647547992,69.997409244185,M,34
164.493513364075,68.9197957260181,M,34
151.804121999923,60.5452262716237,M,32
160.907517545662,70.7628050224928,XL,34
162.356095309768,66.6021109095118,M,34
165.782135517827,73.2450129963607,L,36
168.634653101662,67.1568539215056,M,34
164.727123603117,61.2412040770084,M,32
169.914899366688,68.7333778916086,M,34
167.379064994572,68.2560031705741,M,34
161.923103432924,60.5597668409522,M,32
158.739029402195,62.3855988956477,M,32
167.79130829249,64.0930522873679,M,32
158.426370872315,61.5625520236954,M,32
161.143217918559,61.1450968180231,M,32
163.90365476322,59.4753417117519,S,30
163.190791172024,63.1637467805323,M,32
161.178541720447,56.2597814728918,S,30
164.454309116579,66.8226590457183,M,34
162.311490236796,68.123893162743,M,34
155.124006505125,50.6961167481354,XS,28
160.479394185875,53.0749164410685,XS,28
163.114350627196,62.4171370821621,M,32
156.207171898697,46.5825260726873,XS,28
162.501156733663,64.5791993579799,M,32
155.59423454086,59.6334143689158,S,30
166.766560165024,62.0885708744637,S,32
162.875380051954,61.236438413656,M,32
172.031868080847,66.9074831622281,M,34
143.841246420153,40.5876300079716,XS,28
147.862579808285,44.8463021747134,XS,28
152.503579539674,57.0081882843079,S,30
151.123411288579,56.9717308194386,S,30
166.512893332893,60.4874749378657,S,32
160.193782621317,59.4917963047138,S,30
159.676168510549,54.5431441943645,XS,28
166.311332573731,62.6521088674365,S,32
170.993832884177,67.6209633851619,M,34
153.433508384251,55.4395286386429,S,30
159.487858301564,66.2208238657028,M,34
163.785536458913,63.507790244619,M,32
162.03889401075,56.5428005600186,S,30
160.97032223937,62.606946764151,M,32
159.498744780181,56.0266888324495,S,30
159.752892804844,58.9412014271451,S,30
160.337846542532,54.5554097673766,XS,28
155.92658782007,59.2999783158507,S,30
165.247692306184,64.5500048570029,M,32
154.04364749066,55.2839094500741,S,30
162.267583831661,57.5784565596318,S,30
165.626693005162,68.2649514144153,M,34
172.62606107579,73.667871501273,L,36
158.248341303503,58.235365665445,S,30
169.600158572504,57.3159912920994,S,30
165.666765988648,58.5750880171881,S,30
164.628301672442,66.1817866740763,M,34
155.715072164255,55.5807794488821,S,30
163.913471460425,67.2253930921415,M,34
157.542542048789,53.0573173672486,XS,28
156.924888761831,54.411172014144,XS,28
163.158326547437,64.1385189620932,M,32
158.348162288669,62.3653361463245,M,32
149.936967786333,48.852423830929,XS,28
165.758982592281,67.8571799678733,M,34
161.75527971116,57.8772121368344,S,30
169.911042512722,63.6598503422641,M,32
150.290794098954,50.8222368676616,XS,28
150.213281772171,51.468508367434,XS,28
154.854310768515,49.8707778064569,XS,28
167.125689827755,60.9367941720714,S,32
168.712176596017,71.1017395570549,L,34
146.152282326079,43.6312463735295,XS,28
157.241032988886,51.9672991110416,XS,28
165.619381787064,65.119182208392,M,32
175.743270212997,74.4093114064151,L,36
162.582546233309,69.876496140262,M,34
162.451564751204,57.8080188425089,S,30
168.324019732081,64.3656228696229,M,32
165.538599235708,65.2619230976532,M,32
157.30817385005,56.5992844259642,S,30
169.706748625768,76.4746720313402,L,36
159.76809486434,62.3328193990674,M,32
158.433562968561,61.1763640313247,M,32
169.780961122669,68.7031529434746,M,34
162.274288467277,56.5871340623436,S,30
169.792865447566,74.9662889487221,L,36
168.921819207539,65.4128790135113,M,32
149.114041171353,46.2620614156012,XS,28
160.470592962259,62.6059437734308,M,32
165.484747576053,55.6791682972828,S,30
160.235959978676,56.4538904307261,S,30
157.733629774644,60.6517025403591,M,32
164.053719162461,58.6917095445172,S,30
160.76632545665,72.4936650310112,XL,34
162.791377898807,64.4837966409641,M,32
158.003148910854,59.2059500593241,S,30
155.427637597066,46.9859557582502,XS,28
170.829742605316,64.8029858706231,M,32
181.454924811287,79.3946986773239,XL,36
153.798536431289,49.085858725675,XS,28
159.033616590509,56.7416475954858,S,30
157.173836942367,49.0499145398638,XS,28
158.282010249198,56.147234282714,S,30
162.720825733914,52.830514638042,XS,28
152.89503824659,57.9962731681991,S,30
173.305608061197,73.1799169904633,L,36
166.167265297328,61.059251002489,S,32
166.726827868257,67.3579219196198,M,34
151.162973513151,48.36943134315,XS,28
165.052237776836,58.8941988303743,S,30
167.329802443221,72.4910181201163,L,34
150.641779359306,49.1811614562251,XS,28
167.823369667038,64.6800759785738,M,32
165.584783386099,69.1726714411073,M,34
166.861715726314,63.7788509805452,M,32
158.969531941541,60.7487509187455,M,32
168.683705776715,73.477996593781,L,36
165.429001704567,59.9030724692899,S,30
166.07361127695,58.6836926968895,S,30
170.636592624869,72.2656620981964,L,34
163.225478911199,67.3087344891967,M,34
162.998214574711,64.606661510287,M,32
155.202169368425,54.6167183190843,XS,28
173.34156311919,71.7817136667561,L,34
161.086684779779,57.1354081361445,S,30
167.337135646809,72.5172051726969,L,34
165.106380473736,70.7862865459855,L,34
156.742310409968,54.7051634848105,XS,28
176.369699787702,77.1736242776496,L,36
166.196513775353,69.7709514217867,M,34
164.700191024725,64.8088532202141,M,32
164.819805523175,69.6654930332311,M,34
157.035930657621,65.5692113187483,M,32
162.414264072292,56.7870505686174,S,30
162.359787037431,63.9037803170959,M,32
154.224203286673,52.9297480360722,XS,28
162.508750536209,71.043642751778,XL,34
174.335634332907,70.9477282927554,L,34
155.698150939828,62.5931916370947,M,32
154.659332126367,51.2842262907879,XS,28
162.871559434994,63.9800307649436,M,32
173.25610850684,65.9916955587769,M,32
170.236821602376,73.4939479547131,L,36
178.476335722864,71.7739468556611,L,34
154.54056050702,59.5590944911385,S,30
159.556079060512,64.9764962082615,M,32
171.934027678689,80.5128652747181,XL,38
155.581185479325,55.7120314538453,S,30
167.834771952334,70.8513906767281,L,34
176.115308583649,76.0382517147496,L,36
153.871188480704,57.7669823836306,S,30
156.60160362921,64.1816008655637,M,32
161.893712805025,63.3554530857123,M,32
158.066012582568,49.0750269211293,XS,28
165.564548830826,65.2102591514258,M,32
166.36388091845,68.7382924657482,M,34
165.715805364786,65.6607090912587,M,32
167.434353964613,74.8721499284496,L,36
141.862083107634,47.0679433359338,XS,28
149.37652022943,42.2085914151671,XS,28
161.798170222504,64.5561386414558,M,32
159.644922663666,65.9139469554386,M,32
164.838028614121,65.0200057035274,M,32
161.012209598758,50.1278947361853,XS,28
163.157448786979,65.0058969984281,M,32
161.380092178063,62.4246729930447,M,32
168.158259563195,69.5872309526615,M,34
153.402374483877,59.3232257328991,S,30
176.85070598084,72.514787246524,L,34
170.935024776757,73.3207709194219,L,36
158.978644588604,60.0200582090911,M,32
164.675190649375,61.8838868500663,M,32
157.288231231943,51.555770199291,XS,28
162.840667157638,66.5674668029879,M,34
155.307657197105,53.8859265630891,XS,28
164.052999473085,63.8542645505197,M,32
163.477572662185,64.0476644971816,M,32
167.808882552933,71.8961388046891,L,34
151.968869483778,45.2343451592636,XS,28
162.579908846032,61.537654719617,M,32
162.841725020096,60.856097825333,M,32
156.906889714564,55.5220940691863,S,30
162.704717878068,63.2471433633261,M,32
167.476310013103,69.0006722070384,M,34
160.321214159621,55.3904352182022,S,30
174.763848757982,76.1790398481257,L,36
178.496019140956,84.8225148320291,XL,38
158.306909812311,65.7446835282658,M,32
151.930223232377,50.8464916039593,XS,28
160.01106833828,55.5943674642314,S,30
157.437949594633,50.1284645033046,XS,28
162.96485250515,62.0729756985661,M,32
153.728196665537,56.5821052285765,S,30
162.905074916117,60.3240143514453,M,32
161.867771907828,63.5143491083758,M,32
168.065543054137,69.7399713482133,M,34
172.051177587997,69.2663074166372,M,34
172.295152676191,72.7356403066491,L,34
147.598544458519,43.6656009399261,XS,28
156.293817867548,52.2548474831685,XS,28
159.752005632847,68.649999392989,M,34
160.285300258851,62.747972612928,M,32
162.745217567891,57.7074203525999,S,30
158.523011127877,65.0212611278059,M,32
163.364840489991,65.2535497263778,M,32
167.3379098509,75.4544819227173,L,36
169.227204867091,64.0414123512715,M,32
157.54725838854,55.8701440666643,S,30
156.127025001621,62.2072114302829,M,32
154.497446285021,51.5368499714091,XS,28
153.895549885388,49.5803865740874,XS,28
152.715384248337,54.0034957296107,XS,28
144.414448608617,44.1639752493779,XS,28
155.711967297733,58.1819123268731,S,30
151.657011028469,49.8604761156115,XS,28
176.779191330421,78.7117946941881,L,36
170.034261812548,61.7484873447864,M,32
148.961677836545,43.782899684676,XS,28
154.202875185749,53.2213889801026,XS,28
157.07287044579,57.7547935458499,S,30
169.893801550954,73.8776419045263,L,36
155.046438940529,59.7391158307887,S,30
159.898896734887,61.1141491392537,M,32
168.574407962854,71.4933590325032,L,34
166.812412996623,72.5250125683515,L,34
154.103792551444,45.6131390738588,XS,28
160.444118881107,54.8594926690575,XS,28
166.74265402837,74.6419750346222,L,36
149.768735239049,41.6331911174711,XS,28
161.422384597975,59.5560148018718,S,30
169.282671289373,68.6944847122003,M,34
165.291564078515,63.5269108112003,M,32
152.146697317543,53.7365666321234,XS,28
157.559412280233,58.3993750472974,S,30
174.465569768535,78.5239476634179,L,36
170.810487959198,78.3415184807885,L,36
158.809974167644,57.6741024388734,S,30
154.426463432922,57.122847146851,S,30
149.068514694702,54.24914980285,XS,28
164.747748062039,62.5183623590677,M,32
179.182537205271,88.9526189615529,XL,38
168.276907115082,63.7452920270764,M,32
159.408309051427,61.1191439384363,M,32
153.502498740232,53.7423168373987,XS,28
164.671653144931,64.9027810312059,M,32
156.541815043204,64.4011950128025,M,32
164.838071036674,67.8325063512274,M,34
160.694572731118,67.5780484102629,M,34
163.665492189961,55.5938927030914,S,30
156.882005260321,67.1124366921656,M,34
152.729863313153,48.9513380080353,XS,28
150.653836463518,41.7500081770503,XS,28
170.030278721164,61.2394746747787,M,32
160.118283714987,64.033912656735,M,32
166.465156330935,67.7186468892311,M,34
160.107020848002,65.01104891952,M,32
160.945922518138,61.6433124152514,M,32
165.664869430561,69.6038921918684,M,34
153.314844123466,57.9880234218498,S,30
173.14994043615,72.732218694262,L,34
164.448853550711,64.4012855124514,M,32
166.108716467111,64.1859985422411,M,32
159.884892082465,59.541842162453,S,30
170.458994807724,73.2769948370123,L,36
155.616904609874,45.9238853620664,XS,28
165.327310059899,60.4699350157203,S,32
165.823762936507,58.6465437095522,S,30
165.078952468854,62.5058713281017,S,32
164.696687106918,70.0460826863217,XL,34
152.884780037406,53.5036794132332,XS,28
176.886569156965,71.2204248620522,L,34
146.494959968939,57.1262226330177,S,30
156.386464677989,58.3044032880961,S,30
146.199124233093,47.7060502614199,XS,28
167.1283024342,65.2220858933562,M,32
159.899454100257,54.7365178905088,XS,28
175.38999873139,75.5012671480331,L,36
162.62966282324,66.5827631739122,M,34
151.127656571867,58.4751114077819,S,30
163.154221641269,68.7376895052512,M,34
167.098276476245,72.2907359170441,L,34
157.98471664207,55.5872121546287,S,30
159.583749941548,55.824100808187,S,30
154.11051425965,51.126818579185,XS,28
154.393432735785,52.114240124916,XS,28
152.805152937348,52.6649233532219,XS,28
148.957314013791,43.448656374721,XS,28
163.308534058755,67.1615972155349,M,34
154.307324737599,51.4456795708343,XS,28
168.123863064076,68.63832993257,M,34
166.834680199524,65.4243841301511,M,32
156.337285936098,58.8555430778321,S,30
161.027122261132,68.2846667395296,M,34
157.341511035639,56.8009252132126,S,30
162.690140457119,61.5951018578531,M,32
164.016100327784,67.3473237369752,M,34
161.28254718128,61.1965636174503,M,32
159.182198333868,50.3852979531095,XS,28
159.538384438612,56.3667838334931,S,30
159.14781162005,56.1866649845293,S,30
